PROVINCIA,BENEFICIARIO,RFC,FACTURA,CONTRATO,CONCEPTO,TIPO OP,FDO OP,FECHA,IMPORTE,ETIQUETA
123073,"DESARROLLO Y CONSTRUCCIONES URBANAS,SA. DE CV.",DCU801124B41,6458-155002-421,SOP-847-2018,"RE-FDO-SEG-MCIPAL 2018 30% ANT. OP-FORTAMUNDF-01/18-AD AMPLIACION DE EDIFICIO DE POLICIA ""C4"" QUE SE UBICA EN EL AREA DEL PARQUE ALAMEY, CALLE LADRON DE GUEVARA Y CALLE ARISTA EN LA COL. DEL NORTE, MTY., NL,L PIM 18155009",TR,221000002.0,2018-06-08,15119228.88,CONTRATISTAS
123073,"DESARROLLO Y CONSTRUCCIONES URBANAS,SA. DE CV.",DCU801124B41,6482-155002-511,SOP-851-2018,"RP-2018 30% ANT. OP-FORTAMUNDF-01/18-CP ADECUACION DE EDIFICIO PARA LA CONSTRUCCION DE ""LA ACADEMIA DE POLICIA"" QUE SE UBICARA EN LA ANTIGUA ESTACION DE FERROCARRIL EN CALLE MIGUEL NIETO EN LA COL. INDUSTRIAL, EN MTY., N.L. PIM 18155008",TR,1011411.0,2018-06-22,27717606.29,CONTRATISTAS
123082,"CONSTRUCTORA COEXSA, S.A. DE C.V.",CCO891206B72,A9012-155002-334,SOP-730-2017,"R23-2016 (FORTALECE) EST. 3 OP-R23-06/16-CP , REHABILITACION DE PARQUE LABICA UBICADO EN CALLES LUMBRERAS, LABICA Y HENO, EN COL. FOM. 115, MTY.N.L.PIM 16135030 REF 2018/SOP/002",TR,228000115.0,2018-06-15,1222584.22,CONTRATISTAS
123082,"CONSTRUCTORA COEXSA, S.A. DE C.V.",CCO891206B72,A9016-155002-335,SOP-730-2017,"R23-2016 (FORTALECE) EST. 1-E OP-R23-06/16-CP , REHABILITACION DE PARQUE LABICA UBICADO EN CALLES LUMBRERAS, LABICA Y HENO, EN COL. FOM. 115, MTY., N.L. PIM 16135030 REF 2018/SOP/002",TR,228000115.0,2018-06-15,854510.03,CONTRATISTAS
123116,"CONSTRUCCIONES GV DE MTY.,S.A. DE C.V.",CGM900131F64,6654-155002-447,SOP-850-2018,"RP-2018 30% ANT. SROP-RP-04/18-IR PROY. EJECUTIVO PARA LA CONSTRUCCION DE LATERAL DE LA CARRETERA NACIONAL (1a. ETAPA) DE AV. LA RIOJA (FRACC. EL SABINO) A P.I.V. LA ESTANZUELA, EN MTY, N.L. PIM 18155010",TR,1011234.0,2018-06-08,932768.11,CONTRATISTAS
123116,"CONSTRUCCIONES GV DE MTY.,S.A. DE C.V.",CGM900131F64,6675-155002-532,SOP-850-2018,"RP-2018 EST. 1 SROP-RP-04/18-IR PROY. EJECUTIVO PARA LA CONSTRUCCION DE LATERAL DE LA CARRETERA NACIONAL (1a. ETAPA) DE AV. LA RIOJA (FRACC. EL SABINO) A P.I.V. LA ESTANZUELA, EN MTY, N.L. PIM 18155010",TR,1011316.0,2018-06-15,2168417.81,CONTRATISTAS
123226,"PAVIMENTOS Y CONSTRUCCIONES GARCAN, SA. DE CV.",PCG980216LW8,1099-155002-323,SOP-822-2017,"R23-2017 (DES-REG) EST. 2 OP-R23(PDR)-05/17-IR  REMODELACION DE PLAZA PUBLICA UBICADA EN CALLE JESUS LUNA AYALA Y JERONIMO GORENA, COL. VALLE VERDE, EN EL MUNICIPIO DE MONTERREY, N.L., PIM 17155044-A, REF 2018/SOP/021",TR,254000016.0,2018-06-15,134692.05,CONTRATISTAS
123232,"CONSTRUCTORA ROGACU, SA. DE CV.",CRO910907BV7,716-155002-338,SOP-786-2017,"R33-2017 EST. 4-E OP-R33-03/17-CP REHAB.CALLE MARMOL-CELSO CEPEDA DE CALLE LAS ROCAS A CALLE LINCOLN, SECTOR SAN BERNABE, DEL MUNICIPIO DE MTY., N.L.  PIM 17155024, REF 2018/SOP/033",TR,243000050.0,2018-06-15,87299.54,CONTRATISTAS
123241,"PRISMA DESARROLLOS, SA. DE CV.",PDE9811269DA,PR1590-155002-541,SOP-788-2017,"R33-2017 EST. 5-E OP-R33-05/17-CP REHABILITACION DE CANAL PLUVIAL EN CANAL MEDULAR DE CALLE OCASO A CANAL DE AZTLAN, SECTOR SOLIDARIDAD, MUNICIPIO DE MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000058.0,2018-06-29,469761.86,CONTRATISTAS
123255,"ABC Y CONSTRUCCIONES, SA. DE CV.",ACO960401TQ3,801-155002-365,SOP-827-2017,"R33-2017 EST. 1 OP-R33-08/17-IR REHAB, DE COMEDOR COMUNITARIO EN CENTRO DE BIENESTAR FAMILIAR, UBICADO EN CALLE PASEO DE LA CIMA Y PASEO DEL PEDREGAL, COL. FOM. 45,  MTY., N.L.. PIM 17155039 REF 2018/SOP/034",TR,243000042.0,2018-06-05,88597.01,CONTRATISTAS
123255,"ABC Y CONSTRUCCIONES, SA. DE CV.",ACO960401TQ3,802-155002-366,SOP-827-2017,"R33-2017 EST. 2 OP-R33-08/17-IR REHAB, DE COMEDOR COMUNITARIO EN CENTRO DE BIENESTAR FAMILIAR, UBICADO EN CALLE PASEO DE LA CIMA Y PASEO DEL PEDREGAL, COL. FOM. 45,  MTY., N.L.. PIM 17155039 REF 2018/SOP/034",TR,243000042.0,2018-06-05,240953.79,CONTRATISTAS
123255,"ABC Y CONSTRUCCIONES, SA. DE CV.",ACO960401TQ3,803-155002-367,SOP-827-2017,"R33-2017 EST. 3 OP-R33-08/17-IR REHAB, DE COMEDOR COMUNITARIO EN CENTRO DE BIENESTAR FAMILIAR, UBICADO EN CALLE PASEO DE LA CIMA Y PASEO DEL PEDREGAL, COL. FOM. 45,  MTY., N.L.. PIM 17155039 REF 2018/SOP/034",TR,243000042.0,2018-06-05,304910.77,CONTRATISTAS
123317,"HERCULES CONSTRUCCIONES DE MONTERREY, SA. DE CV.",HCM900913IN9,HCMSA1551-155002-325,SOP-782-2017,"R33-2017 EST. 2 OP-R33-06/17-CP DRENAJE PLUVIAL EN CALLE BAJA CALIFORNIA, COL. INDEPENDENCIA, MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000049.0,2018-06-15,694029.59,CONTRATISTAS
123317,"HERCULES CONSTRUCCIONES DE MONTERREY, SA. DE CV.",HCM900913IN9,HCMSA1552-155002-326,SOP-782-2017,"R33-2017 EST. 2-E OP-R33-06/17-CP DRENAJE PLUVIAL EN CALLE BAJA CALIFORNIA, COL. INDEPENDENCIA, MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000049.0,2018-06-15,98193.57,CONTRATISTAS
123317,"HERCULES CONSTRUCCIONES DE MONTERREY, SA. DE CV.",HCM900913IN9,HCMSA1553-155002-327,SOP-782-2017,"R33-2017 EST.1-A OP-R33-06/17-CP DRENAJE PLUVIAL EN CALLE BAJA CALIFORNIA, COL. INDEPENDENCIA, MONTERREY, N.L. PIM 17155025 REF 2018/SOP/033",TR,243000049.0,2018-06-15,32788.91,CONTRATISTAS
123436,"CONSTRUCCIONES Y URBANIZACIONES DEL PONIENTE, SA. DE CV.",CUP970427QJ3,545-155002-417,SOP-795-2017,"R23-2017 (PROREG) EST. 2 (MIRASOL) OP-R23(PROREG)-04/17-CP REHAB.PARQUES PUBLICOS EN MTY. LAS COL. MIRASOL (CALLE PLUMBAGO Y MIMBRE ENTRE PEON Y CABEZADA); VALLE DE INFONAVIT (CALLES TIRESIA, ENTRE ORESTES Y MENELAO)  PIM 17155040, REF 2018/SOP/018",TR,249000023.0,2018-06-19,859038.97,CONTRATISTAS
123436,"CONSTRUCCIONES Y URBANIZACIONES DEL PONIENTE, SA. DE CV.",CUP970427QJ3,562-155002-418,SOP-795-2017,"R23-2017 (PROREG) EST. 2-A (MIRASOL) OP-R23(PROREG)-04/17-CP REHAB.PARQUES PUBLICOS EN MTY. LAS COL. MIRASOL (CALLE PLUMBAGO Y MIMBRE ENTRE PEON Y CABEZADA); VALLE DE INFONAVIT (CALLES TIRESIA, ENTRE ORESTES Y MENELAO)  PIM 17155040, REF 2018/SOP/018",TR,249000023.0,2018-06-19,11237.47,CONTRATISTAS
123517,"MANTENIMIENTO Y CONSTRUCCIONES MONTERREY,SA.DE CV.",MCM010919LU6,269-155002-476,SOP-689-2015,"R23-2015 (FDO-CULTURA) EST. 5 OP-R23-15/15-IR REHABILITACION DE BIBLIOTECA PUBLICA EN LA COL. MODERNA, MTY, N.L. PIM 15135011 REF 2018/SOP/040",TR,206000051.0,2018-06-22,91569.08,CONTRATISTAS
123517,"MANTENIMIENTO Y CONSTRUCCIONES MONTERREY,SA.DE CV.",MCM010919LU6,270-155002-481,SOP-689-2015,"R23-2015 (FDO-CULTURA) EST. 5-A OP-R23-15/15-IR REHABILITACION DE BIBLIOTECA PUBLICA EN LA COL. MODERNA, MTY, N.L. PIM 15135011 REF 2018/SOP/040",TR,206000051.0,2018-06-22,299.08,CONTRATISTAS
123517,"MANTENIMIENTO Y CONSTRUCCIONES MONTERREY,SA.DE CV.",MCM010919LU6,273-155002-486,SOP-689-2015,"R23-2015 (FDO-CULTURA) EST. 6 OP-R23-15/15-IR REHABILITACION DE BIBLIOTECA PUBLICA EN LA COL. MODERNA, MTY, N.L. PIM 15135011 REF 2018/SOP/040",TR,206000051.0,2018-06-22,35785.41,CONTRATISTAS
123517,"MANTENIMIENTO Y CONSTRUCCIONES MONTERREY,SA.DE CV.",MCM010919LU6,274-155002-487,SOP-689-2015,"R23-2015 (FDO-CULTURA) EST. 6-A OP-R23-15/15-IR REHABILITACION DE BIBLIOTECA PUBLICA EN LA COL. MODERNA, MTY, N.L. PIM 15135011 REF 2018/SOP/040",TR,206000051.0,2018-06-22,8.78,CONTRATISTAS
123563,"CONSTRUCCIONES, PROYECTOS Y SERVICIOS APLICADOS, SA. DE CV.",CPY950909494,F1772-155002-266,SOP-779-2017,"RP-2018 EST. 1 OP-RP-01/17-CP OBRA DE DRENAJE PLUVIAL COMPLEMENTARIO A LA OBRA DE REM. DE LA ROTONDA DEL TEC DE MTY., EN MTY., N.L. PIM 17155018 REF 2018/SOP/012",TR,1011139.0,2018-06-01,256104.56,CONTRATISTAS
123586,"CONSTRUCCIONES INDUSTRIALES CATSA, SA. DE CV.",CIC9003038Q1,076B-155002-328,SOP-821-2017,"R23-2017 (DES-REG) EST.1 OP-R23(PDR)-04/17-IR , REHAB. DE ESP. PUBLICOS, PARQUE UBICADO EN FCO. PEREZ Y JUAN GUTIERREZ, COL.PABLO A.GZZ.,MTY., N.L. PIM 17155048 REF 2018/SOP/019",TR,254000017.0,2018-06-15,226879.76,CONTRATISTAS
123586,"CONSTRUCCIONES INDUSTRIALES CATSA, SA. DE CV.",CIC9003038Q1,C6E0-155002-329,SOP-821-2017,"R23-2017 (DES-REG) EST.1-A OP-R23(PDR)-04/17-IR , REHAB. DE ESP. PUBLICOS, PARQUE UBICADO EN FCO. PEREZ Y JUAN GUTIERREZ, COL.PABLO A.GZZ.,MTY., N.L. PIM 17155048 REF 2018/SOP/019",TR,254000017.0,2018-06-15,23076.43,CONTRATISTAS
123604,"SERVICIOS ESPECIALIZADOS PARA LA CONSTRUCCION SUST,SA.DE CV.",SEC080612L16,C20-155002-445,SOP-848-2018,"RP-2018 30% ANT. SROP-RP-06/18-IR PROY. EJECUTIVO PARA LA MODERNIZACION DEL DIST. VIAL EN AV. LAZARO CARDENAS Y GARZA SADA !1a. ETAPA PUENTE VEHICULAR SOBRE EL RIO LA SILLA Y P.S.V. DE PASEO DE LA LUZ HACIA LAZARO CARDENAS, MTY, N.L. PIM 18155010",TR,1011235.0,2018-06-08,933454.59,CONTRATISTAS
123604,"SERVICIOS ESPECIALIZADOS PARA LA CONSTRUCCION SUST,SA.DE CV.",SEC080612L16,C22-155002-534,SOP-848-2018,"RP-2018 EST. 1 SROP-RP-06/18-IR PROY. EJECUTIVO PARA LA MODERNIZACION DEL DIST. VIAL EN AV. LAZARO CARDENAS Y GARZA SADA !1a. ETAPA PUENTE VEHICULAR SOBRE EL RIO LA SILLA Y P.S.V. DE PASEO DE LA LUZ HACIA LAZARO CARDENAS, MTY, N.L. PIM 18155010",TR,1011318.0,2018-06-15,2170013.69,CONTRATISTAS
123620,ORTIZ MONTOYA HUGO,OIMH700319CP3,A719-155002-250,SOP-823-2017,"R23-2017 (DES-REG) EST. 1 (ALIANZA) OP-R23(PDR)-06/17-IR , REHAB.CANCHA, COL. LA ALIANZA, REHAB.ESP PUB EN COL. VALLE VERDE 1 SECTOR Y REHAB.ESP PUB EN COL. B.MCIPALES EN MTY, N.L., PIM 17155048 REF 2018/SOP/019",TR,254000015.0,2018-06-01,455289.51,CONTRATISTAS
123620,ORTIZ MONTOYA HUGO,OIMH700319CP3,A720-155002-251,SOP-823-2017,"R23-2017 (DES-REG) EST. 2 (V.VERDE) OP-R23(PDR)-06/17-IR , REHAB.CANCHA, COL. LA ALIANZA, REHAB.ESP PUB EN COL. VALLE VERDE 1 SECTOR Y REHAB.ESP PUB EN COL. B.MCIPALES EN MTY, N.L., PIM 17155042 REF 2018/SOP/020",TR,254000015.0,2018-06-01,359491.43,CONTRATISTAS
123620,ORTIZ MONTOYA HUGO,OIMH700319CP3,A721-155002-252,SOP-823-2017,"R23-2017 (DES-REG) EST. 1-A (V.DERDE)  OP-R23(PDR)-06/17-IR , REHAB.CANCHA, COL. LA ALIANZA, REHAB.ESP PUB EN COL. VALLE VERDE 1 SECTOR Y REHAB.ESP PUB EN COL. B.MCIPALES EN MTY, N.L., PIM 17155042 REF 2018/SOP/020",TR,254000015.0,2018-06-01,51532.52,CONTRATISTAS
123620,ORTIZ MONTOYA HUGO,OIMH700319CP3,A722-155002-253,SOP-823-2017,"R23-2017 (DES-REG) EST. 1-E (ALIANZA Y V.VERDE) OP-R23(PDR)-06/17-IR , REHAB.CANCHA, COL. LA ALIANZA, REHAB.ESP PUB EN COL. VALLE VERDE 1 SECTOR Y REHAB.ESP PUB EN COL. B.MCIPALES EN MTY, N.L., PIM 17155048, 17155042 REF 2018/SOP/019, REF 2018/SOP/020",TR,254000015.0,2018-06-01,57513.23,CONTRATISTAS
123620,ORTIZ MONTOYA HUGO,OIMH700319CP3,A723-155002-322,SOP-823-2017,"R23-2017 (DES-REG) EST. 3 (B. MCIPALES) OP-R23(PDR)-06/17-IR , REHAB.CANCHA, COL. LA ALIANZA, REHAB.ESP PUB EN COL. VALLE VERDE 1 SECTOR Y REHAB.ESP PUB EN COL. B.MCIPALES EN MTY, N.L., PIM 17155048 REF 2018/SOP/019",TR,254000018.0,2018-06-19,552983.25,CONTRATISTAS
123621,"EMULSIONES Y ASFALTOS NACIONALES, SA. DE CV.",EAN980811F15,138-153006-2827,SOP-664-15,"EJE R23-2015 (PROY-DES-REG 55M) EST. 1 OP-R23-15/15-CP REHABILITACIÓN DE PAVIMENTO EN COLONIA JARDÍN DE LAS TORRES, EN EL MUNICIPIO DE MONTERREY, N.L.RECURSOS RAMO 23 2015 (FONDO DE DES. REGIONAL) PIM 15135010 CONTRATO SOP-664-15. (VIENE DE LA OD 7623) (O.D. 8359)",TR,214000085.0,2018-06-27,1931312.08,CONTRATISTAS
123621,"EMULSIONES Y ASFALTOS NACIONALES, SA. DE CV.",EAN980811F15,139-153006-2828,SOP-664-15,"EJE R23-2015 (PROY-DES-REG 55M) EST. 1-A OP-R23-15/15-CP REHABILITACIÓN DE PAVIMENTO EN COLONIA JARDÍN DE LAS TORRES, EN EL MUNICIPIO DE MONTERREY, N.L.RECURSOS RAMO 23 2015 (FONDO DE DES. REGIONAL) PIM 15135010 CONTRATO SOP-664-15. (VIENE DE LA OD 7623) (O.D. 8359)",TR,214000085.0,2018-06-27,44627.08,CONTRATISTAS
123639,"CONTRATISTAS METROPOLITANOS, SA. DE CV.",CME9204091C8,CFDI100-155002-513,SOP-819-2017,"RP-2018 EST. 3 (L. CARDENAS) OP-RP-04/17-CP REHABILITACION DE PAVIMENTO VIALIDADES REGIAS SEGUNDA ETAPA, PIM 17155047 REF 2018/SOP/006",TR,1011268.0,2018-06-14,7685310.35,CONTRATISTAS
123655,"CONSORCIO CONSTRUCTIVO Y PROYECTOS, SA. DE CV.",CCP051223398,C13-155002-446,SOP-849-2018,"RP-2018 30% ANT. SROP-RP-05/18-IR PROY. EJECUTIVO PARA LA MODERNIZACION DEL DIST. VIAL EN AV. REVOLUCION EN SU CRUCE CON LA AV. ALFONSO REYES  (1a. ETAPA PUENTE CUATRO CARRILES NORTE-SUR), MTY, N.L. PIM 18155010",TR,1011233.0,2018-06-08,847600.59,CONTRATISTAS
123655,"CONSORCIO CONSTRUCTIVO Y PROYECTOS, SA. DE CV.",CCP051223398,C16-155002-533,SOP-849-2018,"RP-2018 EST. 1 SROP-RP-05/18-IR PROY. EJECUTIVO PARA LA MODERNIZACION DEL DIST. VIAL EN AV. REVOLUCION EN SU CRUCE CON LA AV. ALFONSO REYES  (1a. ETAPA PUENTE CUATRO CARRILES NORTE-SUR), MTY, N.L. PIM 18155010",TR,1011317.0,2018-06-15,1970427.82,CONTRATISTAS
123674,"PROYECTOS Y DESARROLLOS SALVE, SA. DE CV.",PYD050930HQ2,B00862-155002-512,SOP-853-2018,"RP (FIN-2016) 30% ANT. OP-RP-03/18-CP CONSTRUCCION DE HABILITACION DE VIALIDAD DE ENLACE DEL CAMINO AL DIENTE A LA CARRETERA NACIONAL, EN MTY., N.L. PIM 18155006",TR,259000001.0,2018-06-19,10460549.27,CONTRATISTAS
123674,"PROYECTOS Y DESARROLLOS SALVE, SA. DE CV.",PYD050930HQ2,B00861-155002-490,SOP-734-2017,"R23-2016 (FORTALECE) EST. 5 OP-R23-03/16-CP CONSTRUCCION DE CENTRO CIVICO CULTURAL UBICADO EN CALLE GUSTAVO DIAZ ORDAZ Y SERVICIOS PUBLICOS, COL. SIERRA VENTANA, MTY., N.L. PIM 16135030 REF 2018/SOP/002",TR,228000124.0,2018-06-22,987484.44,CONTRATISTAS
123675,"DES.DE CAMINOS Y ASFALTOS SUSTENTABLES, SA. DE CV.",DDC0911307A3,DEC67-155002-451,SOP-712-2016,"PROAGUA-2016 EST. 4 OP-PROAGUA-01/16-CP CONST. DE SEXTA ETAPA DEL DRENAJE PLUVIAL EN CALLE LUIS ECHEVERRIA, COL. VALLE DE SANTA LUCIA, EN EL MUNICIPIO DE MONTERREY, N.L.PIM 16135015 REF 2018/SOP/026",TR,224000005.0,2018-06-22,14740.28,CONTRATISTAS
123675,"DES.DE CAMINOS Y ASFALTOS SUSTENTABLES, SA. DE CV.",DDC0911307A3,DEC69-155002-461,SOP-712-2016,"PROAGUA-2016 EST. 4-E OP-PROAGUA-01/16-CP CONST. DE SEXTA ETAPA DEL DRENAJE PLUVIAL EN CALLE LUIS ECHEVERRIA, COL. VALLE DE SANTA LUCIA, EN EL MUNICIPIO DE MONTERREY, N.L.PIM 16135015 REF 2018/SOP/026",TR,224000005.0,2018-06-22,99444.72,CONTRATISTAS
123675,"DES.DE CAMINOS Y ASFALTOS SUSTENTABLES, SA. DE CV.",DDC0911307A3,DEC68-155002-455,SOP-712-2016,"PROAGUA-2016 EST. 4-A OP-PROAGUA-01/16-CP CONST. DE SEXTA ETAPA DEL DRENAJE PLUVIAL EN CALLE LUIS ECHEVERRIA, COL. VALLE DE SANTA LUCIA, EN EL MUNICIPIO DE MONTERREY, N.L.PIM 16135015 REF 2018/SOP/026",TR,224000011.0,2018-06-29,28471.35,CONTRATISTAS
123682,"CONSTRUCCIONES Y MANTENIMIENTO GAME, SA. DE CV.",CMG0905255S0,A150-155002-216,SOP-725-2016,"R33-2016 EST. 2-E OP-R33-08/16-IR  COMEDOR COMUNITARIO (ZONA 1) UBICADO EN CALLE SAN MARCOS, COL. ALTAMIRA-LA CAMPANA, EN MONTERREY, N.L.PIM 16135023 REF 2018/SOP/032",TR,218000139.0,2018-06-15,6392.72,CONTRATISTAS
123686,"EDIFICACION Y DESARROLLO INMOBILIARIO COYER, SA. DE CV.",EDI0806304B0,49-155002-448,SOP-839-2018,"RE-2017 (PROY-INF-MCIPAL) EST. 1 OP-RE-FPIM-02/18-CP ADECUACION Y SEMAFORIZACION EN LA INTERSECCION AV. AZTLAN CON CALLE ESQUISTOS, EN EL MUNICIPIO DE MONTERREY, N.L. PIM 17155051 REF 2018/SOP/022",TR,253000006.0,2018-06-20,1302976.26,CONTRATISTAS
123690,"CONSTRUCTORA Y ARRENDADORA SAN SEBASTIAN, SA. DE CV.",0CAS8412199N5,D-105-155002-413,SOP-833-2018,"RP-2018 EST. 1 OP-RP-01/18-IR CONSTRUCCION DE ADECUACIONES PLUVIALES EN EL CRUCE DE LAS CALLES SAN LUIS Y 16 DE SEPTIEMBRE EN LA COL. INDEPENDENCIA, MTY., N.L.PIM 17155034 REF 2018/SOP/014",TR,1011334.0,2018-06-19,1028260.62,CONTRATISTAS
123690,"CONSTRUCTORA Y ARRENDADORA SAN SEBASTIAN, SA. DE CV.",0CAS8412199N5,D-106-155002-416,SOP-833-2018,"RP-2018 EST. 1-A OP-RP-01/18-IR CONSTRUCCION DE ADECUACIONES PLUVIALES EN EL CRUCE DE LAS CALLES SAN LUIS Y 16 DE SEPTIEMBRE EN LA COL. INDEPENDENCIA, MTY., N.L.PIM 17155034 REF 2018/SOP/014",TR,1011334.0,2018-06-19,286045.76,CONTRATISTAS
123707,"HUAJUCO CONSTRUCCIONES, S.A. DE C.V.",HCO920924JD4,1031-155002-442,SOP-811-2017,"R33-2017 EST. 1 (CUARTOS) OP-R33-05/17-IR CONST.38 TECHOS FIBRO-CEMENTO, 35 EN EL SECTOR CENTRO-SUR Y 3 EN ZAP; CONST.17 CUARTOS DORMITORIOS EN SECTOR CENTRO-SUR Y 10 CUARTOS PARA BAÑO EN SECTOR CENTRO-SUR Y 2 PISOS FIRME EN SECTOR CENTRO-SUR, DE MTY., N.L.. PIM 17155023 REF 2018/SOP/033",TR,243000053.0,2018-06-22,191145.61,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,292-155002-330,SOP-792-2017,"R23-2017 (PROREG) EST. 15 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,106502.44,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,293-155002-331,SOP-792-2017,"R23-2017 (PROREG) EST. 16 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,22023.77,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,294-155002-332,SOP-792-2017,"R23-2017 (PROREG) EST. 17 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,35435.91,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,295-155002-333,SOP-792-2017,"R23-2017 (PROREG) EST. 18 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,100171.55,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,303-155002-368,SOP-792-2017,"R23-2017 (PROREG) EST. 19 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,189163.81,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,304-155002-369,SOP-792-2017,"R23-2017 (PROREG) EST. 20 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,181127.91,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,305-155002-370,SOP-792-2017,"R23-2017 (PROREG) EST. 21 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,76844.94,CONTRATISTAS
123711,"CONSTRUCTORA DEPCO, SA. DE CV.",CDE130725DE9,306-155002-371,SOP-792-2017,"R23-2017 (PROREG) EST. 22 OP-R23(PROREG)-01/17-CP REHAB. DE PARQUES PUBLICOS ZONA CENTRO DEL MUNICIPIO DE MONTERREY EN LAS COLONIAS: CENTRIKA, VENUSTIANO CARRANZA, NUEVA MADERO , MODERNA, POPULAR, MITRAS CENTRO Y  JARDINES DE CHURUBUSCO  PIM 17155040, REF 2018/SOP/018",TR,249000022.0,2018-06-15,76844.94,CONTRATISTAS
123712,"HQ CONTROL, S. DE RL. DE CV.",HQC090303VD5,CFDI5612-155002-276,SOP-780-2017,"RP-2018 EST. 3-E SROP-RP-01/17-CP SERV. DE CONTROL DE CALIDAD PARA LOS TRABAJOS DE REHAB.DE PAVIMENTO, ASI COMO REV. ESTRUCTURALES VARIAS Y EN PUENTES VEHICULARES, EN MTY.,  N.L.PIM 17155011 REF 2018/SOP/008",TR,1011140.0,2018-06-01,80133.92,CONTRATISTAS
123712,"HQ CONTROL, S. DE RL. DE CV.",HQC090303VD5,CFDI5613-155002-336,SOP-780-2017,"RP-2018 EST. 4-E SROP-RP-01/17-CP SERV. DE CONTROL DE CALIDAD PARA LOS TRABAJOS DE REHAB.DE PAVIMENTO, ASI COMO REV. ESTRUCTURALES VARIAS Y EN PUENTES VEHICULARES, EN MTY.,  N.L.PIM 17155011 REF 2018/SOP/008",TR,1011319.0,2018-06-15,122081.21,CONTRATISTAS
123712,"HQ CONTROL, S. DE RL. DE CV.",HQC090303VD5,CFDI5614-155002-337,SOP-780-2017,"RP-2018 EST. 5-E SROP-RP-01/17-CP SERV. DE CONTROL DE CALIDAD PARA LOS TRABAJOS DE REHAB.DE PAVIMENTO, ASI COMO REV. ESTRUCTURALES VARIAS Y EN PUENTES VEHICULARES, EN MTY.,  N.L.PIM 17155011 REF 2018/SOP/008",TR,1011319.0,2018-06-15,131060.79,CONTRATISTAS
